"[5.53556456 4.91154139 5.10360977 4.94541378 4.98149314 4.88813042
 4.85286054 4.97834812]",0.002579066658444551
"[5.53396336 4.91768837 5.10574106 4.96716066 4.99285268 4.88998487
 4.85948999 4.98335777]",0.0025736811521002313
"[5.55632482 4.91458669 5.11040345 4.9542385  4.95447908 4.89981476
 4.87241477 4.97221982]",0.00260350599502306
"[5.5902767  4.89275311 5.11104688 4.95134587 4.97746877 4.92186109
 4.87467137 4.97790906]",0.0025967592477628663
"[5.57679757 4.86306674 5.10578396 4.95361201 4.99587515 4.93985864
 4.86878935 4.97337993]",0.0025960178349228986
"[5.56093389 4.84185141 5.0801562  4.98279002 4.98814558 4.93321339
 4.84993706 4.98505677]",0.002594769375915488
"[5.53662176 4.83878769 5.06674174 4.98845158 4.98041417 4.91544306
 4.84949167 4.99147287]",0.002594479501115367
"[5.53756448 4.84345827 5.05727129 4.98285716 4.9702734  4.91002446
 4.83727271 4.96555692]",0.00259418597107711
"[5.54016895 4.83755571 5.03288163 4.98965678 4.95663033 4.91078917
 4.84821174 4.96752179]",0.0025966562990448945
"[5.55719783 4.81916929 5.03902885 4.97922891 4.94356208 4.90209042
 4.84351925 4.96839046]",0.0025975495773672974
"[5.5396244  4.83285443 5.04611358 4.9560504  4.96590569 4.93053016
 4.86119112 4.96571604]",0.0025956233573012806
"[5.52350206 4.84881657 5.04015156 4.97429858 4.96900497 4.94512426
 4.86649145 4.97634445]",0.002595159249836016
"[5.52363077 4.87571808 5.04215279 4.98020342 4.99722118 4.92482321
 4.84737841 4.99089394]",0.0025932733437833157
"[5.50600486 4.90493204 5.03604206 4.96885479 5.02597782 4.94698686
 4.87537426 5.00446406]",0.00259029876879965
"[5.49309268 4.93358423 5.03212778 4.98077753 5.04004161 4.94457332
 4.88451192 5.01824947]",0.0025890969157825044
"[5.49877108 4.91703712 5.03671496 5.00053536 5.02944997 4.94224523
 4.87789281 5.04591317]",0.0025899658547741296
"[5.50887617 4.92312605 5.02527064 5.00844663 5.01918304 4.94264378
 4.86827655 5.05592908]",0.002592071814261346
"[5.51752549 4.9199664  5.03133806 4.99185742 4.99668277 4.94915494
 4.87071732 5.06530393]",0.0025946250659886747
