
"[2.55460801 2.49933617 2.52168748 2.69877644 2.59287848 2.58079338
 2.50337014 2.54272376]",0.49121906413479727
"[2.5530068  2.50548315 2.52381877 2.72052331 2.60423802 2.58264782
 2.50999959 2.54773341]",0.508723500443871
"[2.57536827 2.50238147 2.52848116 2.70760116 2.56586443 2.59247771
 2.52292437 2.53659546]",0.5087198156614521
"[2.60932015 2.48054789 2.52912459 2.70470852 2.58885412 2.61452404
 2.52518097 2.54228469]",0.5083120932737879
"[2.59584101 2.45086152 2.52386167 2.70697467 2.6072605  2.6325216
 2.51929894 2.53775557]",0.5099587478149261
"[2.57997733 2.42964619 2.49823391 2.73615267 2.59953093 2.62587634
 2.50044665 2.5494324 ]",0.5101712082611061
"[2.5556652  2.42658247 2.48481945 2.74181423 2.59179952 2.60810601
 2.50000126 2.55584851]",0.510483101298637
"[2.55660793 2.43125305 2.47534899 2.73621981 2.58165874 2.60268741
 2.4877823  2.52993256]",0.5098484146592063
"[2.5592124  2.42535049 2.45095933 2.74301943 2.56801568 2.60345212
 2.49872133 2.53189742]",0.5089175128196983
"[2.57624128 2.40696407 2.45710655 2.73259157 2.55494742 2.59475338
 2.49402884 2.5327661 ]",0.5079654451597587
"[2.55866784 2.42064921 2.46419129 2.70941306 2.57729104 2.62319311
 2.51170071 2.53009168]",0.5095306456030121
"[2.54254551 2.43661136 2.45822926 2.72766123 2.58039031 2.63778722
 2.51700105 2.54072008]",0.5099666157897161
"[2.54267421 2.46351286 2.4602305  2.73356608 2.60860652 2.61748616
 2.49788801 2.55526958]",0.510960005251717
"[2.52504831 2.49272682 2.45411977 2.72221745 2.63736317 2.63964982
 2.52588385 2.5688397 ]",0.5120765201743914
"[2.51213612 2.52137901 2.45020549 2.73414019 2.65142695 2.63723627
 2.53502151 2.58262511]",0.5126499609077765
"[2.51781453 2.5048319  2.45479266 2.75389802 2.64083531 2.63490818
 2.52840241 2.6102888 ]",0.5121143827455898
"[2.52791961 2.51092084 2.44334835 2.76180929 2.63056838 2.63530673
 2.51878615 2.62030471]",0.5111949337610053
"[2.53656893 2.50776118 2.44941577 2.74522007 2.60806811 2.6418179
 2.52122691 2.62967957]",0.5100072472391491
"[2.57229926 2.52189952 2.43583862 2.7618152  2.58824309 2.6348014
 2.52013907 2.65521034]",0.5076322965381906
"[2.56103963 2.50944581 2.43450416 2.75166972 2.60509588 2.61852373
 2.502865   2.6484226 ]",0.5088171428225123
"[2.55350336 2.53835656 2.44889048 2.75280998 2.58663388 2.63114303
 2.48783428 2.62504418]",0.5085409991025771
"[2.5712731  2.54302066 2.46281959 2.7574156  2.5994428  2.62130627
 2.47232321 2.635108  ]",0.5086473427261226
"[2.5591357  2.53257804 2.45607498 2.75749328 2.59406374 2.60063029
 2.46270252 2.60157672]",0.5089183449494741
"[2.56845219 2.50846868 2.43961109 2.7580911  2.5829119  2.62376515
 2.4433625  2.60546932]",0.508302068611512
"[2.56778234 2.49091701 2.44759503 2.75533205 2.59445266 2.63606109
 2.47590255 2.62539629]",0.5086579228311535
"[2.56216534 2.48733116 2.46420875 2.76498067 2.60399546 2.61172553
 2.47556409 2.61416502]",0.5094620188214616
"[2.56629618 2.48587091 2.47794703 2.7695393  2.61571212 2.6046967
 2.46142451 2.60787593]",0.5101424953708732
